h3_cell,lat,lon,location_name,police_station,violation_count,violations_per_device,unique_vehicles,unique_days,CIS,rank,hotspot_status,hotspot_confidence,cis_violation_density,cis_vehicle_severity,cis_queueing_delay,cis_road_capacity_impact,cis_temporal_persistence,cis_peak_hour_ratio,bpr_delay_min_per_km,expected_n,mean_dwell,chronic_offender_count,peak_ratio,peak_description,road_type,lanes,dominant_vehicle,dominant_violation,gi_z_score,gi_p_value,lisa_label
896016960c3ffff,13.098290239024388,77.58457213658536,Yelahanka / Cell-c3ffff,Yelahanka,41,20.5,40,7,13.074012443878985,1214,EMERGING,0.3,0.12420382165605096,0.060975609756097615,0.24906140842237556,0.12698412698412698,0.04,0.1463414634146341,0.0726183759093532,0.0093422929302847,99.04607820366608,0.0,0.1463414634146341,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.0044693134096399,0.388,HL
896016960cfffff,13.100545966666669,77.58144638333333,Yelahanka / Cell-cfffff,Yelahanka,6,3.0,6,4,8.945775074191541,1826,NOT_HOTSPOT,0.0,0.012738853503184714,0.16666666666666666,0.24279375825916755,0.015873015873015872,0.02,0.0,0.0721504864386259,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,0.1939830334259573,0.192,LH
896016960d7ffff,13.095427942857144,77.5832598,Yelahanka / Cell-d7ffff,Yelahanka,7,3.5,7,2,9.32063100382454,1763,EMERGING,0.3,0.01592356687898089,0.11428571428571428,0.24279375825916755,0.01904761904761905,0.006666666666666667,0.1428571428571428,0.0721504864386259,0.0015950256222437,99.04607820366608,0.0,0.1428571428571428,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.5224972462511639,0.077,LH
896016960dbffff,13.099450696363636,77.58826645818182,Yelahanka / Cell-dbffff,Yelahanka,55,18.33333333333333,54,19,13.653358827322132,1136,EMERGING,0.3,0.11040339702760082,0.016363636363636358,0.2470157874336979,0.11322751322751319,0.12,0.2727272727272727,0.0724656672391534,0.0083548961165148,99.04607820366608,0.0,0.2727272727272727,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,-0.0564050309734523,0.448,HL
89601696113ffff,13.0901038,77.5566159,Yelahanka / Cell-13ffff,Yelahanka,1,1.0,1,1,20.900556905986896,362,NOT_HOTSPOT,0.0,0.0,0.8,0.24264689291839223,0.0031746031746031746,0.0,0.0,0.0721395227210006,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,PRIVATE BUS,WRONG PARKING,-0.2363637078232947,0.229,LL
8960169618fffff,13.0859622,77.5552651,Yelahanka / Cell-8fffff,Yelahanka,1,1.0,1,1,4.87707852541898,2273,NOT_HOTSPOT,0.0,0.0,0.0,0.2414729738899966,0.0031746031746031746,0.0,0.0,0.0720518879075426,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,MOTOR CYCLE,NO PARKING,-0.2914664799374759,0.135,LL
89601696193ffff,13.0813598,77.55979175,Yelahanka / Cell-93ffff,Yelahanka,12,12.0,11,3,11.656063081604751,1419,NOT_HOTSPOT,0.0,0.07006369426751592,0.08333333333333334,0.24450925053155687,0.047619047619047616,0.013333333333333334,0.25,0.0722785505057745,0.0054686592762642,99.04607820366608,0.0,0.25,Distributed throughout the day,collector,3.0,CAR,WRONG PARKING,-0.3575521261395628,0.036,HL
89601696197ffff,13.080013157142858,77.55888884285714,Yelahanka / Cell-97ffff,Yelahanka,7,3.5,5,3,11.267376312525828,1471,NOT_HOTSPOT,0.0,0.01592356687898089,0.14285714285714285,0.24235324591645413,0.011640211640211642,0.013333333333333334,0.2857142857142857,0.0721176015325584,0.0015950256222437,99.04607820366608,0.0,0.2857142857142857,Distributed throughout the day,collector,3.0,CAR,WRONG PARKING,-0.2557233102041447,0.19,LL
896016961a3ffff,13.0820851,77.54908426666667,Yelahanka / Cell-a3ffff,Yelahanka,3,3.0,2,2,9.482046272374145,1743,NOT_HOTSPOT,0.0,0.012738853503184714,0.2,0.24294065150163105,0.015873015873015872,0.006666666666666667,0.0,0.072161452239154,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,-0.2622231814183136,0.182,LL
896016961a7ffff,13.081732620241343,77.54820044962318,Yelahanka / Cell-a7ffff,Yelahanka,35,2.5,34,26,9.086564320424827,1805,NOT_HOTSPOT,0.0,0.009554140127388535,0.1628571428571429,0.0009569694334343777,0.012698412698412698,0.16666666666666666,0.3714285714285714,0.0540970079930218,0.0011393040158883,99.04607820366608,0.0,0.3714285714285714,Distributed throughout the day,arterial,2.0,PASSENGER AUTO,NO PARKING,-0.2573788399721533,0.188,LL
896016961b7ffff,13.081155625,77.5484152,Yelahanka / Cell-b7ffff,Yelahanka,4,1.3333333333333333,3,3,12.110884736352219,1344,NOT_HOTSPOT,0.0,0.002123142250530785,0.35,0.24225538836952687,0.005291005291005291,0.013333333333333334,0.0,0.0721102963201349,0.0006076288084738,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,-0.2460757546946129,0.209,LL
896016961bbffff,13.0847076,77.5527605,Yelahanka / Cell-bbffff,Yelahanka,1,1.0,1,1,4.87707852541898,2273,NOT_HOTSPOT,0.0,0.0,0.0,0.2414729738899966,0.0031746031746031746,0.0,0.0,0.0720518879075426,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,MOTOR CYCLE,NO PARKING,-0.2914664799374759,0.135,LL
89601696217ffff,13.116785923076922,77.57815966923077,Yelahanka / Cell-17ffff,Yelahanka,13,4.333333333333333,13,5,2.425871466402406,2402,EMERGING,0.3,0.021231422505307854,0.06923076923076929,0.0008145312487214757,0.015167548500881834,0.02666666666666667,0.0,0.0540863747692264,0.0019747936275398,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,3.0,SCOOTER,NO PARKING,-0.0523086932841635,0.442,LL
89601696267ffff,13.126435,77.573445,Yelahanka / Cell-67ffff,Yelahanka,1,1.0,1,1,8.02384855728363,1992,NOT_HOTSPOT,0.0,0.0,0.4,0.00039877707053059466,0.001058201058201058,0.0,0.0,0.0540553380972168,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,3.0,MAXI-CAB,WRONG PARKING,-0.3846549916011647,0.021,LL
896016962abffff,13.116916657142855,77.57777007857143,Yelahanka / Cell-abffff,Yelahanka,14,4.666666666666667,14,6,3.902324104190938,2379,EMERGING,0.3,0.023354564755838643,0.13571428571428573,0.0011081844499337536,0.016578483245149912,0.03333333333333333,0.0,0.0541082964204537,0.0021267008296583,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,3.0,CAR,NO PARKING,-0.0555390776848187,0.446,LL
896016962bbffff,13.114647,77.57896749999999,Yelahanka / Cell-bbffff,Yelahanka,7,3.5,5,4,11.371420295023007,1457,NOT_HOTSPOT,0.0,0.01592356687898089,0.17142857142857135,0.0013649688508369602,0.011640211640211642,0.02,0.7142857142857143,0.0541274657605255,0.0023511656904651,146.0,0.0,0.7142857142857143,Heavy peak-hour concentration (>60%),arterial,3.0,CAR,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC | NO PARKING | WRONG PARKING,-0.0442327174981518,0.433,LL
89601696413ffff,13.0818626,77.5935348,Hebbala / Cell-13ffff,Hebbala,1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,OTHERS,WRONG PARKING,0.0373811988248153,0.338,LH
89601696423ffff,13.084325,77.582925,Yelahanka / Cell-23ffff,Yelahanka,6,6.0,5,1,25.796680902967427,145,NOT_HOTSPOT,0.0,0.03184713375796178,0.0,0.7238346517604431,0.03492063492063492,0.0,1.0,0.108060909515478,0.0002208531372648,8.0,0.0,1.0,Heavy peak-hour concentration (>60%),local,2.0,SCOOTER,WRONG PARKING | PARKING ON FOOTPATH,-0.2070211499429249,0.294,LL
89601696443ffff,13.09113385,77.59679493333333,Yelahanka / Cell-43ffff,Yelahanka,6,3.0,6,4,15.401381330838937,871,NOT_HOTSPOT,0.0,0.012738853503184714,0.4833333333333333,0.0017645472820136422,0.012063492063492063,0.02,0.5,0.0541572948887967,0.001367164819066,99.04607820366608,0.0,0.5,Moderate peak-hour concentration (40-60%),arterial,2.5,HGV,PARKING IN A MAIN ROAD | WRONG PARKING | NO PARKING,0.1571008132225354,0.213,LH
8960169644bffff,13.09471366,77.5971189,Yelahanka / Cell-4bffff,Yelahanka,15,2.142857142857143,15,10,13.12052221338105,1206,NOT_HOTSPOT,0.0,0.007279344858962693,0.2,0.24243713367698178,0.010430839002267574,0.06,0.3333333333333333,0.0721238638795069,0.0009765462993328,99.04607820366608,0.0,0.3333333333333333,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.1945812480510203,0.193,LH
8960169644fffff,13.093499605,77.59419338038462,Yelahanka / Cell-4fffff,Yelahanka,260,23.63636363636364,213,31,9.969942606180506,1667,EMERGING,0.3,0.144180660104227,0.02192307692307698,0.006385413292849516,0.09687349687349689,0.2,0.2346153846153846,0.0545022494564277,0.0179080662564988,164.66666666666666,6.0,0.2346153846153846,Distributed throughout the day,arterial,3.0,SCOOTER,WRONG PARKING,-0.0429132305996407,0.43,HL
89601696487ffff,13.07378384,77.59259726,Yelahanka / Cell-87ffff,Yelahanka,5,1.6666666666666667,5,3,1.903711422080038,2408,EMERGING,0.4,0.004246284501061572,0.07999999999999999,0.0003009959009553758,0.003880070546737214,0.013333333333333334,0.0,0.054048038586477,0.0007595360105922,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,3.0,SCOOTER,WRONG PARKING,1.2891298164146014,0.014,LH
8960169648fffff,13.0774696,77.5926477,Yelahanka / Cell-8fffff,Yelahanka,3,3.0,3,1,15.397760784574038,872,EMERGING,0.4,0.012738853503184714,0.0,0.2420597104449591,0.015873015873015872,0.0,1.0,0.0720956886700308,0.001367164819066,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,2.0,MOTOR CYCLE,WRONG PARKING | PARKING ON FOOTPATH,1.1858120612603151,0.022,LH
896016964a3ffff,13.074276783333334,77.58797028333333,Yelahanka / Cell-a3ffff,Yelahanka,6,6.0,6,1,16.17880089779119,789,EMERGING,0.4,0.03184713375796178,0.0,0.24294065150163105,0.03492063492063492,0.0,1.0,0.072161452239154,0.0027343296381321,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,2.0,SCOOTER,WRONG PARKING | PARKING ON FOOTPATH,1.7334947611824774,0.001,LH
896016964b3ffff,13.072566994174757,77.59027111359224,Kodigehalli / Cell-b3ffff,Kodigehalli,103,10.3,98,21,17.75270257908499,657,CONFIRMED_HIGH,1.0,0.059235668789808925,0.18640776699029127,0.24200478244918897,0.06222222222222223,0.13333333333333333,0.5436893203883495,0.0720915882128898,0.0006634796331997,14.0,0.0,0.5436893203883495,Moderate peak-hour concentration (40-60%),collector,2.0,CAR,WRONG PARKING,1.7044183907840191,0.002,HH
896016964b7ffff,13.07137061077048,77.58802158301225,Kodigehalli / Cell-b7ffff,Kodigehalli,2367,94.68,1841,112,40.134003631636546,14,CONFIRMED_HIGH,1.0,0.596687898089172,0.016392057456696252,0.27197966560021314,0.597968253968254,0.74,0.3079847908745247,0.0743292581286381,0.0433918848087964,99.6065573770492,41.0,0.3079847908745247,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,0.8873909207336761,0.035,HH
89601696513ffff,13.0721041,77.5729172,Kodigehalli / Cell-13ffff,Kodigehalli,1,1.0,1,1,4.87707852541898,2273,NOT_HOTSPOT,0.0,0.0,0.0,0.2414729738899966,0.0031746031746031746,0.0,0.0,0.0720518879075426,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.0661933821765585,0.473,LL
8960169652fffff,13.0788153,77.55901116,Yelahanka / Cell-2fffff,Yelahanka,5,5.0,5,3,10.687182196662924,1559,NOT_HOTSPOT,0.0,0.025477707006369428,0.039999999999999994,0.24235324591645413,0.01798941798941799,0.013333333333333334,0.4,0.0721176015325584,0.0022786080317767,99.04607820366608,0.0,0.4,Distributed throughout the day,collector,3.0,SCOOTER,WRONG PARKING,-0.2605339620264372,0.18,LL
8960169658fffff,13.071912500000002,77.57291693333333,Kodigehalli / Cell-8fffff,Kodigehalli,3,3.0,3,1,21.766125861578896,316,NOT_HOTSPOT,0.0,0.012738853503184714,0.3333333333333333,0.7271446309618687,0.015873015873015872,0.0,0.0,0.1083080044196838,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,CAR,WRONG PARKING,-0.0855749490274591,0.5,LL
8960169659bffff,13.0686121,77.579199,Kodigehalli / Cell-9bffff,Kodigehalli,2,1.0,2,2,8.94961144334719,1815,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.006666666666666667,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,-0.0094699402943132,0.394,LL
896016965abffff,13.07147345,77.56775644999999,Kodigehalli / Cell-abffff,Kodigehalli,2,2.0,2,2,14.2158243966427,1047,NOT_HOTSPOT,0.0,0.006369426751592357,0.2,0.24235324591645413,0.009523809523809525,0.006666666666666667,0.5,0.0721176015325584,0.0009114432127107,99.04607820366608,0.0,0.5,Moderate peak-hour concentration (40-60%),collector,2.0,CAR,WRONG PARKING,-0.2800855792854841,0.149,LL
896016965b3ffff,13.065880557142858,77.57058304285715,Kodigehalli / Cell-b3ffff,Kodigehalli,7,7.0,7,3,19.185118400665953,476,NOT_HOTSPOT,0.0,0.03821656050955414,0.2,0.24529474320587874,0.04126984126984127,0.013333333333333334,0.8571428571428571,0.0723371887102177,0.0031900512444874,99.04607820366608,0.0,0.8571428571428571,Heavy peak-hour concentration (>60%),collector,2.0,CAR,WRONG PARKING,-0.296120885219224,0.126,LL
896016965bbffff,13.068,77.5695719,Kodigehalli / Cell-bbffff,Kodigehalli,1,1.0,1,1,18.88294477668052,505,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,1.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,2.0,CAR,WRONG PARKING,-0.2379843775913588,0.221,LL
896016965cbffff,13.0802993,77.5799528,Yelahanka / Cell-cbffff,Yelahanka,3,3.0,3,1,25.055395399794428,163,NOT_HOTSPOT,0.0,0.012738853503184714,0.0,0.7249414412059786,0.015873015873015872,0.0,1.0,0.1081435330050464,0.001367164819066,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),local,2.0,SCOOTER,WRONG PARKING | PARKING ON FOOTPATH,0.5968382408362197,0.068,LH
89601696613ffff,13.102907971556782,77.59964525627491,Yelahanka / Cell-13ffff,Yelahanka,2,1.0,2,2,15.952545404630431,822,NOT_HOTSPOT,0.0,0.0,0.3,0.2419129845172357,0.0031746031746031746,0.006666666666666667,0.5,0.0720847353597986,0.0004557216063553,99.04607820366608,0.0,0.5,Moderate peak-hour concentration (40-60%),collector,2.0,CAR,NO PARKING,0.0045758643622427,0.38,LH
8960169661bffff,13.106077485714286,77.60044798571428,Yelahanka / Cell-1bffff,Yelahanka,7,7.0,7,5,24.208833165876907,206,NOT_HOTSPOT,0.0,0.03821656050955414,0.3857142857142857,0.7326709576569025,0.04126984126984127,0.02666666666666667,0.0,0.1087205529833519,0.0031900512444874,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,PRIVATE BUS,WRONG PARKING,-0.1535092315561625,0.384,LL
89601696627ffff,13.10353014,77.58436498,Yelahanka / Cell-27ffff,Yelahanka,5,1.25,5,4,3.47733043724973,2390,NOT_HOTSPOT,0.0,0.0015923566878980893,0.16,0.0002887744153122776,0.0021164021164021165,0.02,0.0,0.0540471262342716,0.0005696520079441,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,3.0,CAR,NO PARKING,0.4252000431835167,0.113,LH
89601696637ffff,13.10126655,77.5869734,Yelahanka / Cell-37ffff,Yelahanka,2,1.0,2,2,8.121161176917862,1972,NOT_HOTSPOT,0.0,0.0,0.15,0.0003437731316074067,0.0031746031746031746,0.006666666666666667,0.5,0.0540512319708057,0.0004557216063553,99.04607820366608,0.0,0.5,Moderate peak-hour concentration (40-60%),arterial,2.0,MOTOR CYCLE,WRONG PARKING,0.0629739983381544,0.318,LH
89601696653ffff,13.11023206875,77.60410493125,Yelahanka / Cell-53ffff,Yelahanka,16,16.0,16,6,15.641894559574801,852,EMERGING,0.3,0.09554140127388536,0.31875,0.253441785910193,0.09841269841269841,0.03333333333333333,0.0,0.0729453776486002,0.0072915457016856,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,MAXI-CAB,WRONG PARKING,-0.1337857811339954,0.413,HL
89601696683ffff,13.09712066757679,77.59961577064847,Yelahanka / Cell-83ffff,Yelahanka,293,16.27777777777778,257,41,12.849003415540016,1247,EMERGING,0.3,0.09731068648266102,0.06245733788395902,0.24306292775755425,0.10017636684303352,0.26666666666666666,0.0136518771331058,0.072170580344772,0.0022281499817745,29.75,4.0,0.0136518771331058,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,0.0381434456450584,0.342,HH
89601696687ffff,13.097549442708331,77.59891438802083,Yelahanka / Cell-87ffff,Yelahanka,192,12.0,188,56,16.880216199080703,722,EMERGING,0.3,0.07006369426751592,0.2536458333333333,0.24646095402440207,0.07301587301587302,0.36666666666666664,0.0364583333333333,0.0724242480942654,0.0036072679086588,65.33333333333333,0.0,0.0364583333333333,Distributed throughout the day,collector,2.0,MAXI-CAB,WRONG PARKING,0.0795996308653301,0.301,HH
8960169668fffff,13.09932386019076,77.59744271185524,Yelahanka / Cell-8fffff,Yelahanka,52,4.0,51,18,13.094838456361458,1211,NOT_HOTSPOT,0.0,0.01910828025477707,0.1519230769230769,0.24213862378165285,0.022222222222222223,0.11333333333333333,0.3269230769230769,0.0721015796687907,0.0008466036928484,46.0,0.0,0.3269230769230769,Distributed throughout the day,collector,2.0,MOTOR CYCLE,WRONG PARKING,-0.0629769682985507,0.466,LL
89601696697ffff,13.096163442537314,77.6001309283582,Yelahanka / Cell-97ffff,Yelahanka,134,13.4,132,37,14.995601143083926,916,EMERGING,0.3,0.07898089171974522,0.22014925373134328,0.2494761173446,0.08190476190476191,0.24,0.0,0.0726493345514396,0.0061066695251617,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.08548038610796,0.298,HH
896016966a3ffff,13.0974883,77.591775,Yelahanka / Cell-a3ffff,Yelahanka,1,1.0,1,1,0.0013766352905874547,2423,NOT_HOTSPOT,0.0,0.0,0.0,6.883176452937273e-05,0.0,0.0,0.0,0.0540307071860182,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,4.0,MOTOR CYCLE,NO PARKING,0.1361882813019357,0.244,LH
896016966afffff,13.099713101162791,77.58879201860465,Yelahanka / Cell-afffff,Yelahanka,86,17.2,84,21,14.244329866701877,1042,EMERGING,0.3,0.10318471337579617,0.06279069767441858,0.2463474510062678,0.10603174603174603,0.13333333333333333,0.2558139534883721,0.0724157749239866,0.0060937061456986,77.0,0.0,0.2558139534883721,Distributed throughout the day,collector,2.0,MOTOR CYCLE,NO PARKING,-0.0454184295219645,0.435,HL
896016966b3ffff,13.094736723809522,77.59441223095239,Yelahanka / Cell-b3ffff,Yelahanka,42,6.0,40,11,6.437669395922825,2149,EMERGING,0.3,0.03184713375796178,0.06428571428571428,0.0011221716463080767,0.022222222222222223,0.06666666666666667,0.3333333333333333,0.0541093405856094,0.0027343296381321,99.04607820366608,0.0,0.3333333333333333,Distributed throughout the day,arterial,3.0,SCOOTER,WRONG PARKING,0.0366216767126689,0.345,LH
896016966bbffff,13.09904645,77.5971565,Yelahanka / Cell-bbffff,Yelahanka,2,1.0,2,2,11.946678039207871,1368,NOT_HOTSPOT,0.0,0.0,0.1,0.24161961624610778,0.0031746031746031746,0.006666666666666667,0.5,0.0720628349790288,0.0004557216063553,99.04607820366608,0.0,0.5,Moderate peak-hour concentration (40-60%),collector,2.0,PASSENGER AUTO,NO PARKING | DEFECTIVE NUMBER PLATE,-0.0339034664166517,0.416,LL
896016966c3ffff,13.104421,77.60490525,Yelahanka / Cell-c3ffff,Yelahanka,2,2.0,2,2,12.22463464349697,1331,NOT_HOTSPOT,0.0,0.006369426751592357,0.35,0.24279375825916755,0.009523809523809525,0.006666666666666667,0.0,0.0721504864386259,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.0435033760816865,0.337,LH
896016966c7ffff,13.104842833333333,77.60159345555556,Yelahanka / Cell-c7ffff,Yelahanka,9,4.5,9,4,14.264920832682543,1041,NOT_HOTSPOT,0.0,0.022292993630573247,0.41111111111111115,0.24522106943718036,0.025396825396825397,0.02,0.0,0.0723316888530551,0.002050747228599,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,PRIVATE BUS,WRONG PARKING,-0.0320457346762073,0.416,LL
896016966cfffff,13.107534023076925,77.60291663846154,Yelahanka / Cell-cfffff,Yelahanka,13,13.0,13,9,14.022707590714584,1083,EMERGING,0.3,0.07643312101910828,0.2692307692307693,0.2501727328405984,0.07936507936507936,0.05333333333333334,0.0,0.072701337941424,0.0059243808826195,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,MAXI-CAB,WRONG PARKING,-0.1241510152360173,0.439,HL
89601696917ffff,13.0882399,77.494954,Chikkabanavara / Cell-17ffff,Chikkabanavara,1,1.0,1,1,10.062197255872366,1641,NOT_HOTSPOT,0.0,0.0,0.5,0.0007289104126659259,0.0031746031746031746,0.0,0.0,0.0540799830455944,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,2.0,LGV,WRONG PARKING | DEFECTIVE NUMBER PLATE,-0.2444670566636154,0.211,LL
