h3_cell,forecast_method,predicted_violations_next_week,predicted_lower,predicted_upper,trend_direction,trend_slope,forecast_confidence,CIS,hotspot_status,police_station,location_name,lat,lon,trend_multiplier,predicted_risk,risk_category
8961892722fffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,25.885203776636136,NOT_HOTSPOT,Bellandur,Bellandur / Cell-2fffff,12.91180195,77.68264719999999,1.0,25.885203776636136,LOW
8961892e06bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,28.537645151982037,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-6bffff,13.0036688,77.6894337,0.8,22.830116121585633,LOW
89618925977ffff,trend_classifier,3,0,0,STABLE,0.5999999999999992,0.5,15.00319531545898,EMERGING,Basavanagudi,Basavanagudi / Cell-77ffff,12.93800086705717,77.57687992733362,1.0,15.00319531545898,MINIMAL
8961892cb73ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,26.89468396594813,EMERGING,Kodigehalli,Kodigehalli / Cell-73ffff,13.0662005,77.5850908,0.8,21.515747172758505,LOW
8960145b317ffff,trend_classifier,0,0,0,FALLING,-1.5000000000000002,0.5,18.47844683531817,NOT_HOTSPOT,Malleshwaram,Malleshwaram / Cell-17ffff,13.0059401375,77.5569305625,0.7,12.934912784722718,MINIMAL
8961892cd3bffff,trend_classifier,2,0,0,STABLE,0.09999999999999971,0.5,12.84636733883142,EMERGING,R.T. Nagar,R.T. Nagar / Cell-3bffff,13.024289660655738,77.59329781229509,1.0,12.84636733883142,MINIMAL
8960145b517ffff,trend_classifier,2,0,0,RISING,0.40000000000000013,0.5,14.024689253198195,NOT_HOTSPOT,Chamarajpet,Chamarajpet / Cell-17ffff,12.967932859770116,77.56847435517241,1.3,18.232096029157656,MINIMAL
8960145b543ffff,trend_classifier,51,0,0,STABLE,-2.9000000000000123,0.5,25.28624342166326,CONFIRMED_HIGH,Upparpet,Upparpet / Cell-43ffff,12.978364249192898,77.57410051081517,1.0,25.28624342166326,LOW
8961892a947ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.003575852964562,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-47ffff,13.044354,77.7605374,0.8,3.2028606823716497,MINIMAL
8961892191bffff,trend_classifier,2,0,0,RISING,1.0000000000000002,0.5,12.211525656836338,EMERGING,Whitefield,Whitefield / Cell-1bffff,12.986487691666667,77.73364115312499,1.3,15.87498335388724,MINIMAL
8961892eab3ffff,insufficient_data,7,0,0,UNKNOWN,0.0,0.1,16.10853479406855,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-b3ffff,13.006523314285715,77.6354065,0.8,12.886827835254842,MINIMAL
8960145a8cfffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,6.880011372541205,NOT_HOTSPOT,Jnanabharathi,Jnanabharathi / Cell-cfffff,12.9451597,77.4904143,0.8,5.504009098032964,MINIMAL
8961892c923ffff,trend_classifier,44,0,0,RISING,10.4,0.5,13.317441273193143,EMERGING,Kodigehalli,Kodigehalli / Cell-23ffff,13.037112292500002,77.574600045,1.3,17.312673655151087,MINIMAL
8960145a01bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,28.89762015707783,NOT_HOTSPOT,Banashankari,Banashankari / Cell-1bffff,12.942731,77.5466261,0.8,23.118096125662266,LOW
89618924837ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.88294477668052,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-37ffff,12.886806,77.5628007,0.8,15.106355821344417,MINIMAL
896014595a3ffff,trend_classifier,5,0,0,RISING,1.9999999999999996,0.5,16.3030561190349,NOT_HOTSPOT,Rajajinagar,Rajajinagar / Cell-a3ffff,13.015147075,77.537100025,1.3,21.19397295474537,LOW
896189219a7ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,19.07783854942576,NOT_HOTSPOT,Whitefield,Whitefield / Cell-a7ffff,12.97670565,77.7206748,0.8,15.262270839540609,MINIMAL
89618920e83ffff,trend_classifier,0,0,0,FALLING,-0.9000000000000005,0.5,6.518640629379585,NOT_HOTSPOT,Whitefield,Whitefield / Cell-83ffff,12.9412263,77.74704546363637,0.7,4.5630484405657095,MINIMAL
89618925babffff,trend_classifier,41,0,0,RISING,17.999999999999996,0.5,20.512945413519567,EMERGING,City Market,City Market / Cell-abffff,12.95129149285714,77.582762525,1.3,26.66682903757544,LOW
89618924a77ffff,trend_classifier,2,0,0,STABLE,-0.1000000000000006,0.5,4.292654051872962,EMERGING,K.S. Layout,K.S. Layout / Cell-77ffff,12.915988706779665,77.57285573050848,1.0,4.292654051872962,MINIMAL
89618924e83ffff,trend_classifier,0,0,0,STABLE,-0.1000000000000001,0.5,7.801879090091232,NOT_HOTSPOT,Hulimavu,Hulimavu / Cell-83ffff,12.88869555,77.59743026666666,1.0,7.801879090091232,MINIMAL
89618920e9bffff,trend_classifier,0,0,0,FALLING,-1.0000000000000007,0.5,13.51177500413901,NOT_HOTSPOT,Whitefield,Whitefield / Cell-9bffff,12.942199482608697,77.74757605217391,0.7,9.458242502897306,MINIMAL
8961892eca3ffff,trend_classifier,17,0,0,STABLE,1.5999999999999965,0.5,20.099372106287905,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-a3ffff,12.97037648563968,77.64546906141595,1.0,20.099372106287905,LOW
8960145b07bffff,trend_classifier,26,0,0,RISING,6.1000000000000005,0.5,11.64953535359963,EMERGING,Malleshwaram,Malleshwaram / Cell-7bffff,13.00169506532258,77.57135100564517,1.3,15.14439595967952,MINIMAL
89601458127ffff,trend_classifier,11,0,0,RISING,4.999999999999999,0.5,4.025852388769315,EMERGING,Kamakshipalya,Kamakshipalya / Cell-27ffff,12.985189114285715,77.48115752857143,1.3,5.233608105400109,MINIMAL
89601459583ffff,trend_classifier,0,0,0,FALLING,-0.6000000000000008,0.5,12.35469436417582,NOT_HOTSPOT,Rajajinagar,Rajajinagar / Cell-83ffff,13.015894312,77.544034868,0.7,8.648286054923073,MINIMAL
8960145b387ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Malleshwaram,Malleshwaram / Cell-87ffff,12.9997243,77.558256,0.8,14.83011612158563,MINIMAL
8960145912fffff,trend_classifier,6,0,0,STABLE,-1.5278743726174974e-15,0.5,12.147421002331704,EMERGING,Peenya,Peenya / Cell-2fffff,13.04167061,77.51445757166667,1.0,12.147421002331704,MINIMAL
8961892ed37ffff,trend_classifier,10,0,0,RISING,2.999999999999999,0.5,19.11959188935821,EMERGING,Halasur,Halasur / Cell-37ffff,12.969066022222222,77.6197175111111,1.3,24.855469456165675,LOW
89618925c5bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,NOT_HOTSPOT,Adugodi,Adugodi / Cell-5bffff,12.9336203,77.6270019,0.8,7.106355821344419,MINIMAL
8960145a3afffff,trend_classifier,6,0,0,RISING,1.399999999999999,0.5,18.443580186305404,EMERGING,Byatarayanapura,Byatarayanapura / Cell-afffff,12.951205255263158,77.52128261842104,1.3,23.976654242197025,LOW
89618924a53ffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,11.39326323416365,NOT_HOTSPOT,Jayanagara,Jayanagara / Cell-53ffff,12.91733231,77.58391961,1.0,11.39326323416365,MINIMAL
8961892e647ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,15.796519857934822,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-47ffff,13.0068307,77.71421785,0.8,12.637215886347859,MINIMAL
8960145b287ffff,trend_classifier,24,0,0,RISING,6.300000000000001,0.5,14.202649800608825,EMERGING,Sadashivanagar,Sadashivanagar / Cell-87ffff,13.007164448412698,77.57919091031745,1.3,18.463444740791473,MINIMAL
8961892e6a7ffff,trend_classifier,7,0,0,RISING,0.8999999999999995,0.5,5.07059474594465,EMERGING,Mahadevapura,Mahadevapura / Cell-a7ffff,12.992974614285714,77.70602705,1.3,6.591773169728045,MINIMAL
8961892eddbffff,trend_classifier,0,0,0,FALLING,-0.3000000000000005,0.5,12.912883603033215,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-dbffff,12.970615188888887,77.64035904444444,0.7,9.03901852212325,MINIMAL
89601458093ffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,15.31867522796713,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-93ffff,12.9830969,77.5201335,0.8,12.254940182373705,MINIMAL
8960145a263ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,CONFIRMED,Vijayanagara,Vijayanagara / Cell-63ffff,12.9727688,77.5441506,0.8,14.83011612158563,MINIMAL
8961892e297ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-97ffff,13.0041486,77.7012655,0.8,14.83011612158563,MINIMAL
8961892614bffff,trend_classifier,0,0,0,FALLING,-4.0,0.5,21.31145933117,CONFIRMED_HIGH,Electronic City,Electronic City / Cell-4bffff,12.8405809,77.64407235,0.7,14.918021531818999,MINIMAL
8960145948fffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,11.946678039207873,EMERGING,Sadashivanagar,Sadashivanagar / Cell-8fffff,13.02508275,77.5623494,1.0,11.946678039207873,MINIMAL
8961892abb3ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,12.261253993455062,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-b3ffff,13.0516142,77.7617289,0.8,9.80900319476405,MINIMAL
89618934ad3ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.8917483324706,NOT_HOTSPOT,No Police Station,No Police Station / Cell-d3ffff,12.8026667,77.7043117,0.8,11.91339866597648,MINIMAL
8960145a0d3ffff,trend_classifier,8,0,0,RISING,1.4,0.5,12.364065251894282,EMERGING,Basavanagudi,Basavanagudi / Cell-d3ffff,12.938481305882352,77.55404043529411,1.3,16.073284827462565,MINIMAL
89618925db3ffff,trend_classifier,0,0,0,FALLING,-1.0000000000000007,0.5,16.99042340661544,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-b3ffff,12.90960728,77.5952259,0.7,11.893296384630808,MINIMAL
8961892e967ffff,trend_classifier,1,0,0,STABLE,-7.355972822979238e-16,0.5,8.257677722295528,NOT_HOTSPOT,Pulikeshinagar(F.Town),Pulikeshinagar(F.Town) / Cell-67ffff,12.99174191190476,77.60479221904762,1.0,8.257677722295528,MINIMAL
89601458597ffff,trend_classifier,1,0,0,STABLE,-4.560996529153787e-17,0.5,16.650297579730832,EMERGING,Jnanabharathi,Jnanabharathi / Cell-97ffff,12.96086567810219,77.51234883357665,1.0,16.650297579730832,MINIMAL
8961892cb57ffff,trend_classifier,0,0,0,FALLING,-3.800000000000002,0.5,13.059245306437973,CONFIRMED_HIGH,Kodigehalli,Kodigehalli / Cell-57ffff,13.063627874137932,77.59081969827585,0.7,9.14147171450658,MINIMAL
896014595c3ffff,trend_classifier,1,0,0,FALLING,-0.700000000000001,0.5,7.759153432891019,NOT_HOTSPOT,Yeshwanthpura,Yeshwanthpura / Cell-c3ffff,13.023822195913368,77.54899953523473,0.7,5.431407403023713,MINIMAL
89618925403ffff,trend_classifier,56,0,0,RISING,4.699999999999997,0.5,21.78076207411456,EMERGING,Bellandur,Bellandur / Cell-03ffff,12.926476164013756,77.6776153572044,1.3,28.31499069634893,LOW
8960145a3abffff,trend_classifier,10,0,0,RISING,2.4999999999999987,0.5,16.437675578018883,EMERGING,Byatarayanapura,Byatarayanapura / Cell-abffff,12.950796833333332,77.52196920833333,1.3,21.368978251424547,LOW
8960145b333ffff,trend_classifier,2,0,0,RISING,0.4999999999999999,0.5,23.56716842988993,EMERGING,Malleshwaram,Malleshwaram / Cell-33ffff,13.005847175,77.54970885,1.3,30.63731895885691,LOW
89618925c53ffff,trend_classifier,5,0,0,RISING,1.9999999999999996,0.5,10.040304511194195,EMERGING,Adugodi,Adugodi / Cell-53ffff,12.930547075,77.624658325,1.3,13.052395864552455,MINIMAL
896014581cbffff,trend_classifier,5,0,0,STABLE,0.09999999999999937,0.5,8.915156270484003,EMERGING,Kamakshipalya,Kamakshipalya / Cell-cbffff,12.990033386056954,77.50297677471264,1.0,8.915156270484003,MINIMAL
89618924223ffff,trend_classifier,0,0,0,FALLING,-2.8000000000000025,0.5,18.852389690374764,EMERGING,HSR Layout,HSR Layout / Cell-23ffff,12.911293342592591,77.62627345679012,0.7,13.196672783262335,MINIMAL
89618925bafffff,trend_classifier,6,0,0,RISING,1.2,0.5,20.18610242478717,EMERGING,V.V.Puram (C.Pet),V.V.Puram (C.Pet) / Cell-afffff,12.95098736,77.57858498499999,1.3,26.24193315222332,LOW
8961892600fffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,NOT_HOTSPOT,Electronic City,Electronic City / Cell-0fffff,12.8390489,77.6571115,0.8,7.106355821344419,MINIMAL
8961892ce07ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,23.87639436657799,NOT_HOTSPOT,Hennuru,Hennuru / Cell-07ffff,13.0534872,77.6215161,0.8,19.101115493262395,MINIMAL
8960145a8d7ffff,trend_classifier,0,0,0,FALLING,-0.9000000000000009,0.5,5.801593768248969,NOT_HOTSPOT,Jnanabharathi,Jnanabharathi / Cell-d7ffff,12.938125681632654,77.49278550408164,0.7,4.061115637774278,MINIMAL
8960145b18fffff,trend_classifier,4,0,0,FALLING,-5.700000000000006,0.5,17.141853421508014,EMERGING,Magadi Road,Magadi Road / Cell-8fffff,12.979992932428082,77.5544853988192,0.7,11.999297395055608,MINIMAL
8960145b50bffff,trend_classifier,10,0,0,RISING,1.399999999999999,0.5,10.1932910799902,EMERGING,Chamarajpet,Chamarajpet / Cell-0bffff,12.975096004891304,77.57062731195653,1.3,13.25127840398726,MINIMAL
8961892766fffff,trend_classifier,0,0,0,STABLE,-0.1000000000000002,0.5,11.393157383485256,NOT_HOTSPOT,Bellandur,Bellandur / Cell-6fffff,12.904166205555557,77.70431997222222,1.0,11.393157383485256,MINIMAL
8961892e287ffff,trend_classifier,20,0,0,RISING,2.799999999999998,0.5,13.246060968476296,EMERGING,K.R. Pura,K.R. Pura / Cell-87ffff,13.0077687124031,77.69698004883722,1.3,17.219879259019187,MINIMAL
8961892e493ffff,trend_classifier,10,0,0,STABLE,0.4999999999999985,0.5,10.792068654630246,CONFIRMED_HIGH,HAL Old Airport,HAL Old Airport / Cell-93ffff,12.967434871830983,77.71501179859155,1.0,10.792068654630246,MINIMAL
8961892c09bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,Hennuru,Hennuru / Cell-9bffff,13.0374375,77.6706057,0.8,3.9016628203351846,MINIMAL
8960145b413ffff,trend_classifier,0,0,0,FALLING,-0.7000000000000006,0.5,21.46763252475154,NOT_HOTSPOT,Cubbon Park,Cubbon Park / Cell-13ffff,12.977292533333332,77.5918696,0.7,15.027342767326077,MINIMAL
8961892731bffff,trend_classifier,0,0,0,FALLING,-1.5000000000000013,0.5,9.832301941948792,EMERGING,Bellandur,Bellandur / Cell-1bffff,12.904185212820511,77.67594604358975,0.7,6.882611359364154,MINIMAL
8961892443bffff,trend_classifier,0,0,0,STABLE,-3.677986411489619e-16,0.5,17.909793220238953,CONFIRMED,Hulimavu,Hulimavu / Cell-3bffff,12.873916325,77.64274176250001,1.0,17.909793220238953,MINIMAL
8961892e2c3ffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,23.20676490099818,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-c3ffff,13.01703036,77.70459052,1.3,30.168794371297636,LOW
89618921d8bffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,7.120061202591961,NOT_HOTSPOT,Whitefield,Whitefield / Cell-8bffff,12.9664301,77.74929905,1.0,7.120061202591961,MINIMAL
8960145a4bbffff,trend_classifier,12,0,0,RISING,5.999999999999998,0.5,7.209953687212802,EMERGING,Banashankari,Banashankari / Cell-bbffff,12.9186779875,77.5597199125,1.3,9.372939793376643,MINIMAL
896189255a3ffff,trend_classifier,1,0,0,STABLE,0.29999999999999927,0.5,14.371463674965534,NOT_HOTSPOT,HSR Layout,HSR Layout / Cell-a3ffff,12.911785391935483,77.65166941129031,1.0,14.371463674965534,MINIMAL
8960145b55bffff,trend_classifier,30,0,0,STABLE,-7.200000000000009,0.5,28.319491790036,CONFIRMED_HIGH,Upparpet,Upparpet / Cell-5bffff,12.979330620857596,77.5764326869243,1.0,28.319491790036,LOW
8960145b00fffff,trend_classifier,1,0,0,STABLE,0.8000000000000008,0.5,18.921642970736407,EMERGING,Malleshwaram,Malleshwaram / Cell-0fffff,12.995401276234212,77.57143000665901,1.0,18.921642970736407,MINIMAL
8961892e483ffff,trend_classifier,0,0,0,FALLING,-7.800000000000005,0.5,14.19730861886226,EMERGING,HAL Old Airport,HAL Old Airport / Cell-83ffff,12.971133551191985,77.71218857886154,0.7,9.938116033203581,MINIMAL
896014594c3ffff,trend_classifier,7,0,0,RISING,0.7999999999999993,0.5,16.262642769966046,EMERGING,Sadashivanagar,Sadashivanagar / Cell-c3ffff,13.03147589375,77.57006266875,1.3,21.141435600955862,LOW
89601458557ffff,trend_classifier,1,0,0,FALLING,-0.6000000000000005,0.5,14.600602666429769,NOT_HOTSPOT,Jnanabharathi,Jnanabharathi / Cell-57ffff,12.975009066666669,77.51341225333334,0.7,10.220421866500837,MINIMAL
8960145b40bffff,trend_classifier,1,0,0,STABLE,-0.1000000000000002,0.5,5.203152492452802,NOT_HOTSPOT,Cubbon Park,Cubbon Park / Cell-0bffff,12.9805942875,77.591050725,1.0,5.203152492452802,MINIMAL
89618924147ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,NOT_HOTSPOT,Mico Layout,Mico Layout / Cell-47ffff,12.889229,77.6107718,0.8,7.106355821344419,MINIMAL
89618927113ffff,trend_classifier,1,0,0,FALLING,-0.20000000000000032,0.5,9.55992516027708,NOT_HOTSPOT,Electronic City,Electronic City / Cell-13ffff,12.878717075,77.672020475,0.7,6.691947612193956,MINIMAL
8961892f693ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.009075724653773,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-93ffff,13.0440606,77.7485866,0.8,11.20726057972302,MINIMAL
896189253c7ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Jeevanbheemanagar,Jeevanbheemanagar / Cell-c7ffff,12.9551622,77.6485437,0.8,14.83011612158563,MINIMAL
8960145b473ffff,trend_classifier,1,0,0,STABLE,0.09999999999999995,0.5,12.489056568945625,EMERGING,High ground,High ground / Cell-73ffff,12.984006546153848,77.5881007,1.0,12.489056568945625,MINIMAL
8960145a353ffff,trend_classifier,25,0,0,RISING,7.9999999999999964,0.5,9.582569075357018,NOT_HOTSPOT,Vijayanagara,Vijayanagara / Cell-53ffff,12.961627547619049,77.53372883809523,1.3,12.457339797964124,MINIMAL
89601459517ffff,trend_classifier,8,0,0,RISING,1.7999999999999998,0.5,13.417533129369025,EMERGING,Rajajinagar,Rajajinagar / Cell-17ffff,13.019215470588236,77.53958916470589,1.3,17.442793068179732,MINIMAL
8961892e94bffff,trend_classifier,0,0,0,FALLING,-3.1000000000000023,0.5,17.277685363438863,EMERGING,Pulikeshinagar(F.Town),Pulikeshinagar(F.Town) / Cell-4bffff,12.995949631818185,77.61679568068182,0.7,12.094379754407203,MINIMAL
8960145a4d3ffff,trend_classifier,0,0,0,STABLE,-5.909437655256903e-17,0.5,9.548712939040811,NOT_HOTSPOT,Banashankari,Banashankari / Cell-d3ffff,12.924460533333331,77.57042456666666,1.0,9.548712939040811,MINIMAL
8961892e4cbffff,insufficient_data,3,0,0,UNKNOWN,0.0,0.1,10.591172051002598,NOT_HOTSPOT,Mahadevapura,Mahadevapura / Cell-cbffff,12.980767666666669,77.71868946666666,0.8,8.472937640802078,MINIMAL
89618920e1bffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,4.318872745008391,NOT_HOTSPOT,Whitefield,Whitefield / Cell-1bffff,12.9492875,77.745304,0.8,3.4550981960067126,MINIMAL
8961892c927ffff,trend_classifier,8,0,0,RISING,2.4999999999999987,0.5,11.390434059313687,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-27ffff,13.036449,77.5714761,1.3,14.807564277107794,MINIMAL
8961892f57bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-7bffff,13.0305764,77.7169953,0.8,3.9016628203351846,MINIMAL
896189262d3ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.528845775089664,NOT_HOTSPOT,Electronic City,Electronic City / Cell-d3ffff,12.8549912,77.6745914,0.8,11.623076620071732,MINIMAL
89618924423ffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,21.25109553162603,EMERGING,Electronic City,Electronic City / Cell-23ffff,12.8743616,77.64034795,1.0,21.25109553162603,LOW
896016965bbffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.88294477668052,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-bbffff,13.068,77.5695719,0.8,15.106355821344417,MINIMAL
89601459d83ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,10.152093921105738,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-83ffff,13.0154999,77.4846445,0.8,8.12167513688459,MINIMAL
896189359a7ffff,trend_classifier,5,0,0,STABLE,-0.20000000000000082,0.5,10.711555983230674,EMERGING,Electronic City,Electronic City / Cell-a7ffff,12.818592372881357,77.68922878983051,1.0,10.711555983230674,MINIMAL
8961892583bffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,8.121161176917862,NOT_HOTSPOT,Adugodi,Adugodi / Cell-3bffff,12.9433131,77.5973149,1.0,8.121161176917862,MINIMAL
89618925b37ffff,trend_classifier,0,0,0,FALLING,-7.300000000000005,0.5,11.237697597038068,EMERGING,V.V.Puram (C.Pet),V.V.Puram (C.Pet) / Cell-37ffff,12.951804275726811,77.576908786,0.7,7.8663883179266465,MINIMAL
896014590cbffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,10.075300116367108,NOT_HOTSPOT,Jalahalli,Jalahalli / Cell-cbffff,13.049190283333331,77.55424736666667,1.0,10.075300116367108,MINIMAL
89618924247ffff,trend_classifier,1,0,0,STABLE,0.09999999999999981,0.5,11.19857864188302,NOT_HOTSPOT,HSR Layout,HSR Layout / Cell-47ffff,12.916762061702128,77.6380502574468,1.0,11.19857864188302,MINIMAL
89618925847ffff,trend_classifier,0,0,0,FALLING,-0.4000000000000003,0.5,12.289321510126348,NOT_HOTSPOT,Adugodi,Adugodi / Cell-47ffff,12.94721,77.60248765,0.7,8.602525057088442,MINIMAL
89601459407ffff,trend_classifier,3,0,0,RISING,0.7,0.5,9.96442903347818,NOT_HOTSPOT,Yeshwanthpura,Yeshwanthpura / Cell-07ffff,13.030688227272726,77.56011001818182,1.3,12.953757743521633,MINIMAL
89618925ab3ffff,trend_classifier,2,0,0,STABLE,-3.0505253718871823e-16,0.5,14.82174538692198,NOT_HOTSPOT,Ashok Nagar,Ashok Nagar / Cell-b3ffff,12.95255737142857,77.60510798571428,1.0,14.82174538692198,MINIMAL
8960145952bffff,trend_classifier,1,0,0,STABLE,-4.025615028083654e-16,0.5,17.371590245198245,NOT_HOTSPOT,Yeshwanthpura,Yeshwanthpura / Cell-2bffff,13.025994671428572,77.53299035714285,1.0,17.371590245198245,MINIMAL
8960145b1cfffff,trend_classifier,3,0,0,STABLE,0.19999999999999932,0.5,16.022788962211557,EMERGING,Rajajinagar,Rajajinagar / Cell-cfffff,12.98823274909091,77.5592158509091,1.0,16.022788962211557,MINIMAL
896189246a3ffff,trend_classifier,0,0,0,FALLING,-1.0,0.5,12.490055540479112,CONFIRMED,Electronic City,Electronic City / Cell-a3ffff,12.889059209736253,77.64869985093564,0.7,8.743038878335378,MINIMAL
89618925893ffff,trend_classifier,9,0,0,RISING,3.9000000000000012,0.5,20.663948171505638,EMERGING,Mico Layout,Mico Layout / Cell-93ffff,12.930759540476192,77.60950744333333,1.3,26.86313262295733,LOW
89618925b8bffff,trend_classifier,2,0,0,RISING,0.19999999999999984,0.5,9.983646880417597,NOT_HOTSPOT,Wilson Garden,Wilson Garden / Cell-8bffff,12.951900448571427,77.59063435285715,1.3,12.978740944542876,MINIMAL
89618924cc7ffff,trend_classifier,10,0,0,RISING,1.199999999999999,0.5,4.209038984742816,EMERGING,Hulimavu,Hulimavu / Cell-c7ffff,12.872999129732596,77.59424273731354,1.3,5.471750680165661,MINIMAL
89618925d1bffff,trend_classifier,0,0,0,FALLING,-2.9000000000000012,0.5,8.39319767214058,NOT_HOTSPOT,Mico Layout,Mico Layout / Cell-1bffff,12.920486897560972,77.60055020487805,0.7,5.875238370498406,MINIMAL
89618920933ffff,trend_classifier,0,0,0,FALLING,-7.000000000000006,0.5,9.519787113997875,CONFIRMED_HIGH,HAL Old Airport,HAL Old Airport / Cell-33ffff,12.931433709090909,77.69301630795455,0.7,6.663850979798513,MINIMAL
89618924253ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,28.537645151982037,NOT_HOTSPOT,HSR Layout,HSR Layout / Cell-53ffff,12.9152393,77.6429504,0.8,22.830116121585633,LOW
